loading route at recordings/recording_128.csv.path
optimizing speeds along the route
0 x: 0.00 y: 0.00 velocity: 2.444362 reverse: False
339 x: 0.64 y: -3.30 velocity: 2.096915 reverse: False
340 x: 0.61 y: -3.30 velocity: 2.017530 reverse: False
341 x: 0.57 y: -3.31 velocity: 1.941718 reverse: False
342 x: 0.54 y: -3.33 velocity: 1.861127 reverse: False
343 x: 0.51 y: -3.34 velocity: 1.767970 reverse: False
344 x: 0.47 y: -3.35 velocity: 2.100986 reverse: False
345 x: 0.44 y: -3.35 velocity: 2.753321 reverse: False
346 x: 0.40 y: -3.36 velocity: 2.691616 reverse: False
347 x: 0.37 y: -3.37 velocity: 2.882475 reverse: False
348 x: 0.33 y: -3.38 velocity: 2.823524 reverse: False
349 x: 0.29 y: -3.39 velocity: 2.763325 reverse: False
350 x: 0.26 y: -3.40 velocity: 2.707369 reverse: False
351 x: 0.23 y: -3.40 velocity: 2.655967 reverse: False
352 x: 0.20 y: -3.41 velocity: 2.591780 reverse: False
353 x: 0.16 y: -3.42 velocity: 2.526276 reverse: False
354 x: 0.12 y: -3.43 velocity: 2.458956 reverse: False
355 x: 0.09 y: -3.44 velocity: 2.389708 reverse: False
356 x: 0.06 y: -3.45 velocity: 2.826953 reverse: False
357 x: 0.03 y: -3.46 velocity: 2.778001 reverse: False
358 x: -0.01 y: -3.47 velocity: 2.722573 reverse: False
359 x: -0.04 y: -3.47 velocity: 2.671678 reverse: False
360 x: -0.07 y: -3.48 velocity: 2.613862 reverse: False
361 x: -0.10 y: -3.49 velocity: 2.548788 reverse: False
362 x: -0.14 y: -3.51 velocity: 2.482020 reverse: False
363 x: -0.18 y: -3.52 velocity: 2.413428 reverse: False
364 x: -0.21 y: -3.53 velocity: 2.342812 reverse: False
365 x: -0.24 y: -3.54 velocity: 2.958530 reverse: False
366 x: -0.28 y: -3.55 velocity: 2.901235 reverse: False
367 x: -0.32 y: -3.56 velocity: 2.842837 reverse: False
368 x: -0.35 y: -3.57 velocity: 2.783428 reverse: False
369 x: -0.38 y: -3.58 velocity: 2.728352 reverse: False
370 x: -0.41 y: -3.59 velocity: 2.677834 reverse: False
371 x: -0.45 y: -3.61 velocity: 2.614768 reverse: False
372 x: -0.48 y: -3.62 velocity: 2.550224 reverse: False
373 x: -0.52 y: -3.63 velocity: 2.483919 reverse: False
374 x: -0.55 y: -3.64 velocity: 2.415785 reverse: False
375 x: -0.58 y: -3.65 velocity: 2.358513 reverse: False
376 x: -0.61 y: -3.67 velocity: 2.286336 reverse: False
377 x: -0.64 y: -3.68 velocity: 2.225501 reverse: False
378 x: -0.68 y: -3.69 velocity: 2.148972 reverse: False
379 x: -0.70 y: -3.70 velocity: 2.084287 reverse: False
380 x: -0.73 y: -3.72 velocity: 2.017514 reverse: False
381 x: -0.76 y: -3.73 velocity: 1.948498 reverse: False
382 x: -0.79 y: -3.74 velocity: 1.877090 reverse: False
383 x: -0.82 y: -3.75 velocity: 1.785961 reverse: False
384 x: -0.85 y: -3.76 velocity: 1.708010 reverse: False
385 x: -0.88 y: -3.78 velocity: 1.627046 reverse: False
386 x: -0.92 y: -3.79 velocity: 1.514323 reverse: False
387 x: -0.95 y: -3.81 velocity: 1.950324 reverse: False
388 x: -0.98 y: -3.83 velocity: 1.855983 reverse: False
389 x: -1.02 y: -3.85 velocity: 1.757157 reverse: False
390 x: -1.05 y: -3.87 velocity: 1.860738 reverse: False
391 x: -1.08 y: -3.89 velocity: 1.770399 reverse: False
392 x: -1.11 y: -3.90 velocity: 2.122524 reverse: False
393 x: -1.15 y: -3.92 velocity: 2.036529 reverse: False
394 x: -1.18 y: -3.94 velocity: 2.306297 reverse: False
395 x: -1.22 y: -3.96 velocity: 2.220457 reverse: False
396 x: -1.25 y: -3.99 velocity: 2.138115 reverse: False
397 x: -1.28 y: -4.01 velocity: 2.052417 reverse: False
398 x: -1.31 y: -4.03 velocity: 1.977667 reverse: False
399 x: -1.34 y: -4.04 velocity: 2.073216 reverse: False
400 x: -1.36 y: -4.06 velocity: 2.006039 reverse: False
401 x: -1.39 y: -4.08 velocity: 1.927931 reverse: False
402 x: -1.42 y: -4.10 velocity: 2.429606 reverse: False
403 x: -1.44 y: -4.11 velocity: 3.035934 reverse: False
404 x: -1.47 y: -4.13 velocity: 2.990173 reverse: False
405 x: -1.50 y: -4.15 velocity: 2.996595 reverse: False
406 x: -1.53 y: -4.17 velocity: 2.945369 reverse: False
407 x: -1.55 y: -4.18 velocity: 2.898469 reverse: False
408 x: -1.58 y: -4.20 velocity: 2.845462 reverse: False
409 x: -1.61 y: -4.22 velocity: 2.871858 reverse: False
410 x: -1.64 y: -4.24 velocity: 2.818380 reverse: False
411 x: -1.67 y: -4.26 velocity: 2.763848 reverse: False
412 x: -1.70 y: -4.27 velocity: 2.708225 reverse: False
413 x: -1.72 y: -4.29 velocity: 2.651437 reverse: False
414 x: -1.75 y: -4.31 velocity: 2.593405 reverse: False
415 x: -1.78 y: -4.33 velocity: 2.540037 reverse: False
416 x: -1.81 y: -4.35 velocity: 2.473266 reverse: False
417 x: -1.84 y: -4.36 velocity: 2.410937 reverse: False
418 x: -1.87 y: -4.38 velocity: 2.346997 reverse: False
419 x: -1.90 y: -4.40 velocity: 2.281833 reverse: False
420 x: -1.92 y: -4.42 velocity: 2.215429 reverse: False
421 x: -1.95 y: -4.44 velocity: 2.147282 reverse: False
422 x: -1.98 y: -4.45 velocity: 2.806801 reverse: False
423 x: -2.01 y: -4.47 velocity: 2.748514 reverse: False
424 x: -2.04 y: -4.48 velocity: 2.821192 reverse: False
425 x: -2.07 y: -4.50 velocity: 2.787760 reverse: False
426 x: -2.10 y: -4.52 velocity: 2.729050 reverse: False
427 x: -2.13 y: -4.53 velocity: 2.674735 reverse: False
428 x: -2.16 y: -4.55 velocity: 2.613659 reverse: False
429 x: -2.19 y: -4.56 velocity: 2.556726 reverse: False
430 x: -2.23 y: -4.58 velocity: 2.492499 reverse: False
431 x: -2.25 y: -4.59 velocity: 2.432592 reverse: False
432 x: -2.29 y: -4.61 velocity: 2.364991 reverse: False
433 x: -2.32 y: -4.62 velocity: 2.301764 reverse: False
